ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
398,Thomas Wiley,Yes,Non-binary,26,No,Prefer not to say,No,No,0,Senior Associate,neutral,javascript,Switzerland,UI/UX
420,Alexis Walters,Yes,F,54,Yes,Masters degree,No,No,9,Senior Associate,neutral,sql,Ethiopia,UI/UX
100,Michelle Crawford,Yes,Non-binary,33,No,Undergraduate,Yes,Yes,2,Senior Manager,dissatisfied,javascript,Greece,UI/UX
994,Devin Thompson,Yes,F,47,No,PhD,No,Yes,4,Manager,dissatisfied,pm,Trinidad and Tobago,full stack developer
847,Gregory Wright,Yes,F,41,No,Prefer not to say,Yes,Yes,8,Senior Manager,very dissatisfied,azure,United Arab Emirates,Data Scientist
415,Crystal Gray,Yes,M,50,Yes,Masters degree,Yes,No,0,Senior Associate,very dissatisfied,.net,Equatorial Guinea,Software Development
570,Bonnie Riddle,Yes,F,27,No,PhD,Yes,No,2,Senior Manager,neutral,python,Libyan Arab Jamahiriya,full stack developer
162,Andrew Brown,Yes,M,29,Yes,PhD,No,Yes,3,Associate,dissatisfied,solutions design,Rwanda,UI/UX
748,Dr. Olivia Romero,Yes,F,57,Yes,Prefer not to say,Yes,No,6,Senior Associate,satisfied,sql,Mauritania,full stack developer
472,Victor Reynolds,Yes,M,46,Yes,Prefer not to say,Yes,Yes,2,Senior Manager,neutral,javascript,Saint Kitts and Nevis,UI/UX
609,Margaret Marshall,Yes,M,47,Yes,Prefer not to say,No,No,3,Associate,very dissatisfied,pm,Niue,UI/UX
122,Dana Burton,Yes,Non-binary,35,No,Undergraduate,Yes,No,3,Associate,satisfied,pm,Hong Kong,Software Development
528,Edwin Nielsen,Yes,F,56,Yes,Prefer not to say,Yes,No,2,Senior Associate,neutral,solutions design,Romania,Pitch
512,John Decker,Yes,Non-binary,56,No,Undergraduate,Yes,Yes,3,Senior Manager,dissatisfied,solutions design,United Kingdom,full stack developer
36,Brandon Ashley,Yes,Non-binary,47,Yes,Masters degree,Yes,No,7,Junior,dissatisfied,javascript,Turks and Caicos Islands,full stack developer
222,Scott Santiago,Yes,M,55,No,PhD,Yes,No,2,Senior Associate,very dissatisfied,sql,India,Pitch
80,Anthony Cortez,Yes,M,26,No,PhD,Yes,No,0,Senior Associate,dissatisfied,sql,Lithuania,UI/UX
268,Michael Davidson,Yes,F,41,Yes,Undergraduate,Yes,No,4,Senior Manager,neutral,azure,Gambia,Software Development
877,Joyce Webb,Yes,M,32,No,PhD,No,Yes,4,Manager,neutral,pm,Benin,Pitch
702,Deborah Huber,Yes,Non-binary,31,No,PhD,Yes,Yes,8,Associate,satisfied,azure,Madagascar,full stack developer
720,Margaret Lee,Yes,F,43,Yes,Masters degree,Yes,No,7,Junior,very dissatisfied,azure,Cayman Islands,Data Scientist
251,Christina Williams,Yes,M,27,Yes,PhD,No,No,7,Manager,neutral,azure,Saint Pierre and Miquelon,full stack developer
487,Justin Hart,Yes,M,45,No,PhD,No,No,6,Senior Associate,dissatisfied,azure,Mexico,Software Development
966,Catherine Evans,Yes,F,36,Yes,PhD,No,No,8,Senior Associate,dissatisfied,python,Congo,Data Scientist
475,Marc Hanna,Yes,Non-binary,47,No,Prefer not to say,Yes,No,5,Junior,satisfied,sql,Sao Tome and Principe,Pitch
303,James Ford,Yes,Non-binary,43,Yes,Masters degree,Yes,Yes,8,Manager,neutral,pm,Ghana,Pitch
900,Thomas Decker MD,Yes,M,27,No,Undergraduate,Yes,Yes,2,Senior Manager,satisfied,solutions design,Kiribati,Software Development
26,Stephanie Smith,Yes,Non-binary,37,No,Masters degree,Yes,Yes,9,Senior Associate,dissatisfied,python,Iceland,Software Development
663,Lauren Ortiz,Yes,M,49,No,Undergraduate,Yes,Yes,5,Associate,dissatisfied,python,Gibraltar,Pitch
268,Oscar Love MD,Yes,Non-binary,46,No,Prefer not to say,No,No,5,Associate,neutral,sql,Zambia,Data Scientist
539,Joshua Harmon,Yes,F,35,No,Masters degree,Yes,Yes,2,Senior Manager,neutral,python,Cameroon,full stack developer
899,Jane Richardson,Yes,M,53,No,Prefer not to say,Yes,Yes,1,Senior Manager,very dissatisfied,javascript,Botswana,Pitch
837,Christopher Sullivan,Yes,M,44,Yes,PhD,Yes,No,1,Associate,very dissatisfied,azure,Morocco,Software Development
662,Natalie Delgado,Yes,F,56,Yes,Masters degree,Yes,No,5,Junior,dissatisfied,pm,Bermuda,Data Scientist
973,Gary Spears,Yes,M,25,Yes,Masters degree,No,No,8,Manager,satisfied,pm,Georgia,full stack developer
963,Cole Brown,Yes,F,44,Yes,PhD,Yes,Yes,7,Associate,satisfied,.net,Italy,Pitch
594,Rhonda Martinez,Yes,Non-binary,48,Yes,PhD,No,Yes,0,Senior Associate,neutral,sql,Qatar,Software Development
566,Todd Craig,Yes,Non-binary,30,Yes,Prefer not to say,Yes,Yes,6,Senior Associate,very dissatisfied,.net,Martinique,UI/UX
941,Jack Woodward,Yes,F,54,Yes,Undergraduate,Yes,Yes,2,Junior,neutral,sql,Haiti,Data Scientist
848,Timothy Owens,Yes,Non-binary,48,Yes,Masters degree,No,No,6,Junior,very dissatisfied,solutions design,Russian Federation,full stack developer
553,Jose Mora,Yes,Non-binary,41,No,Masters degree,No,Yes,1,Junior,very dissatisfied,python,Hong Kong,Software Development
583,Kelsey Palmer,Yes,Non-binary,41,No,PhD,No,No,8,Associate,very dissatisfied,javascript,Malta,Pitch
314,Jasmine Bean,Yes,F,52,Yes,Undergraduate,Yes,Yes,0,Associate,neutral,solutions design,Guinea-Bissau,Software Development
583,Sarah Boyle,Yes,M,44,No,PhD,Yes,No,7,Associate,dissatisfied,python,Pakistan,Pitch
377,Brianna Watson,Yes,Non-binary,46,Yes,PhD,No,Yes,9,Junior,neutral,.net,Algeria,full stack developer
313,Jessica Wilson,Yes,F,47,Yes,Prefer not to say,Yes,No,9,Senior Associate,neutral,.net,Marshall Islands,UI/UX
581,Rhonda Forbes,Yes,Non-binary,43,Yes,Prefer not to say,No,No,7,Manager,dissatisfied,azure,Lao People's Democratic Republic,full stack developer
739,Denise Franklin,Yes,M,47,Yes,Prefer not to say,No,No,7,Senior Manager,satisfied,sql,Guadeloupe,full stack developer
457,Claire Crawford,Yes,F,59,Yes,PhD,Yes,No,6,Senior Associate,dissatisfied,azure,Croatia,Software Development
608,Wendy Cline,Yes,M,40,No,Masters degree,Yes,No,4,Senior Associate,very dissatisfied,azure,Greece,UI/UX
485,Amy Monroe,Yes,F,31,No,Prefer not to say,No,No,6,Manager,neutral,javascript,Finland,Software Development
897,Franklin Jackson,Yes,F,26,No,Masters degree,Yes,No,7,Associate,satisfied,pm,Isle of Man,Software Development
858,Beth Mcconnell,Yes,F,54,No,PhD,No,Yes,4,Manager,very dissatisfied,sql,Liechtenstein,Data Scientist
493,Sara Boyd,Yes,F,25,No,Masters degree,Yes,No,0,Senior Manager,neutral,.net,Saint Martin,Pitch
358,James Palmer,Yes,F,52,No,PhD,No,Yes,7,Senior Manager,neutral,sql,Guyana,UI/UX
115,Kristen Larson,Yes,M,56,Yes,Masters degree,Yes,No,5,Junior,satisfied,javascript,Nepal,Pitch
543,Rhonda Ramos,Yes,F,34,No,PhD,No,Yes,4,Associate,dissatisfied,sql,Peru,Software Development
47,Jessica Lopez,Yes,Non-binary,47,No,Masters degree,Yes,No,0,Associate,very dissatisfied,.net,Somalia,Data Scientist
817,Mark Dillon,Yes,M,43,Yes,Undergraduate,No,No,5,Senior Associate,dissatisfied,python,Kiribati,Data Scientist
382,Amanda Brown,Yes,M,33,No,Prefer not to say,Yes,Yes,8,Associate,neutral,python,South Africa,UI/UX
826,Erica White,Yes,F,34,Yes,Prefer not to say,No,No,6,Junior,satisfied,sql,Kazakhstan,Data Scientist
330,Jennifer Jennings,Yes,F,41,Yes,Prefer not to say,No,Yes,7,Senior Associate,neutral,sql,Gambia,Pitch
16,Karen Vasquez,Yes,F,51,Yes,Masters degree,Yes,Yes,6,Junior,neutral,javascript,Tajikistan,Pitch
859,Sarah Moran,Yes,F,46,Yes,Masters degree,No,Yes,8,Manager,very dissatisfied,.net,Armenia,Software Development
242,Keith Arnold,Yes,M,51,Yes,PhD,No,No,4,Manager,satisfied,.net,Myanmar,Software Development
912,Lisa Hart,Yes,M,33,No,Prefer not to say,No,No,5,Senior Manager,dissatisfied,pm,Ukraine,Data Scientist
505,Cynthia Walker,Yes,F,32,Yes,Prefer not to say,No,Yes,8,Manager,very dissatisfied,javascript,Denmark,UI/UX
890,Katherine Adams,Yes,F,31,No,Undergraduate,No,Yes,4,Manager,very dissatisfied,pm,Brunei Darussalam,Pitch
654,Charles Rios,Yes,M,28,No,Prefer not to say,No,No,6,Associate,satisfied,pm,Monaco,UI/UX
289,Ray Good,Yes,Non-binary,34,No,Undergraduate,Yes,No,2,Senior Associate,very dissatisfied,.net,United States Virgin Islands,Software Development
849,Gloria Hamilton,Yes,F,49,No,Prefer not to say,Yes,No,4,Associate,dissatisfied,javascript,Japan,UI/UX
655,Megan Finley,Yes,M,44,Yes,Undergraduate,No,No,9,Manager,satisfied,javascript,Philippines,Software Development
572,James Roberts,Yes,Non-binary,28,Yes,Undergraduate,Yes,No,7,Senior Associate,dissatisfied,javascript,Brunei Darussalam,Data Scientist
338,Eric Barnett,Yes,M,26,Yes,Masters degree,Yes,No,5,Manager,neutral,azure,Congo,Data Scientist
836,Leslie Marshall,Yes,F,32,No,PhD,Yes,Yes,7,Senior Manager,very dissatisfied,sql,Eritrea,full stack developer
937,Carol Craig,Yes,F,27,Yes,Masters degree,Yes,Yes,7,Junior,satisfied,sql,Guadeloupe,Data Scientist
533,Todd Butler,Yes,F,58,Yes,PhD,Yes,Yes,7,Junior,dissatisfied,.net,Saint Barthelemy,UI/UX
281,Angela Nelson,Yes,F,54,Yes,Masters degree,No,Yes,9,Senior Associate,neutral,solutions design,Kyrgyz Republic,Software Development
245,Daniel Jenkins,Yes,M,35,Yes,Prefer not to say,No,Yes,2,Senior Manager,satisfied,.net,Ghana,Software Development
382,Joanna Morris,Yes,Non-binary,38,Yes,Masters degree,No,Yes,8,Manager,neutral,.net,Belize,Data Scientist
960,Robin Rivera,Yes,M,26,No,Masters degree,No,Yes,4,Manager,dissatisfied,.net,New Caledonia,UI/UX
228,Jonathan Rodriguez,Yes,F,49,Yes,Prefer not to say,No,Yes,7,Senior Associate,neutral,pm,Morocco,Software Development
110,Gary Arnold,Yes,Non-binary,48,Yes,PhD,No,No,6,Junior,neutral,pm,Chad,Data Scientist
196,Stephanie Hughes,Yes,Non-binary,32,Yes,Prefer not to say,Yes,Yes,1,Associate,satisfied,sql,Brunei Darussalam,Pitch
424,Ann Molina,Yes,F,58,No,PhD,Yes,Yes,1,Associate,neutral,pm,Sudan,Pitch
409,Cindy Adams,Yes,Non-binary,25,Yes,Prefer not to say,No,Yes,0,Junior,neutral,pm,Peru,Data Scientist
647,Andrew Goodwin,Yes,Non-binary,29,No,PhD,Yes,Yes,7,Associate,dissatisfied,.net,Ghana,Pitch
653,Carlos Harrison,Yes,Non-binary,45,No,Undergraduate,No,Yes,4,Associate,dissatisfied,azure,Puerto Rico,Pitch
420,Lisa Brooks,Yes,M,31,No,PhD,No,Yes,3,Manager,very dissatisfied,javascript,Northern Mariana Islands,Pitch
226,Antonio Robbins,Yes,F,43,No,Prefer not to say,No,No,6,Associate,neutral,javascript,Saint Helena,Data Scientist
697,Lindsay Graham,Yes,M,30,Yes,Masters degree,No,No,2,Senior Associate,satisfied,javascript,Burundi,Software Development
965,Mark Chavez,Yes,Non-binary,42,No,PhD,No,No,5,Manager,dissatisfied,azure,Turkey,UI/UX
133,Jonathan Shaffer,Yes,Non-binary,55,No,PhD,Yes,No,8,Manager,very dissatisfied,python,Montserrat,Pitch
303,Alexis Welch,Yes,M,53,Yes,PhD,No,No,7,Senior Manager,neutral,python,Swaziland,Software Development
554,Sara Davis,Yes,Non-binary,25,No,PhD,No,No,8,Manager,satisfied,pm,Reunion,full stack developer
177,Nathan Levy,Yes,Non-binary,52,No,Prefer not to say,No,Yes,4,Junior,dissatisfied,.net,Vanuatu,UI/UX
213,Julie Vance,Yes,Non-binary,56,No,Masters degree,No,No,8,Manager,dissatisfied,pm,Namibia,Software Development
153,Angela Reed,Yes,F,46,No,PhD,No,No,4,Manager,satisfied,azure,Guadeloupe,Software Development
819,Ryan Fischer,Yes,Non-binary,29,Yes,PhD,No,No,3,Senior Manager,dissatisfied,solutions design,Germany,Data Scientist
482,Ryan Wells,Yes,M,34,Yes,Masters degree,No,Yes,3,Associate,satisfied,sql,American Samoa,Data Scientist
614,Joseph Brooks,Yes,M,49,Yes,Prefer not to say,No,No,2,Senior Associate,dissatisfied,.net,Palestinian Territory,Pitch
730,Elizabeth Webb,Yes,F,44,No,Undergraduate,Yes,No,5,Senior Associate,dissatisfied,python,Central African Republic,Software Development
532,Melinda Jones,Yes,M,50,No,Undergraduate,Yes,No,9,Senior Manager,neutral,azure,Malaysia,Software Development
539,Fernando Jimenez,Yes,M,28,No,Prefer not to say,No,Yes,5,Associate,dissatisfied,sql,Iraq,Data Scientist
365,Robert Molina,Yes,M,25,No,Masters degree,No,Yes,6,Senior Manager,neutral,sql,Pakistan,UI/UX
948,Gina Hanna,Yes,Non-binary,41,Yes,Prefer not to say,No,Yes,4,Senior Associate,neutral,azure,Lao People's Democratic Republic,Pitch
520,Debra Cooper,Yes,M,27,Yes,Prefer not to say,Yes,No,3,Senior Associate,very dissatisfied,python,Philippines,Pitch
19,Cody Davis,Yes,M,44,No,Undergraduate,No,Yes,5,Associate,neutral,python,Estonia,Software Development
910,Lauren Frank,Yes,M,47,No,Undergraduate,Yes,No,9,Senior Associate,very dissatisfied,azure,Sao Tome and Principe,UI/UX
822,Jamie Brown,Yes,Non-binary,35,No,PhD,Yes,Yes,2,Junior,neutral,solutions design,Germany,UI/UX
845,Cassandra Sims,Yes,F,58,No,PhD,No,No,4,Associate,satisfied,solutions design,Egypt,Pitch
515,Matthew Boyd,Yes,M,53,No,PhD,No,No,7,Senior Associate,satisfied,azure,Christmas Island,Software Development
495,Shawn Mclaughlin,Yes,Non-binary,53,No,Undergraduate,Yes,Yes,4,Associate,satisfied,azure,Ukraine,UI/UX
524,Gregory Lopez,Yes,Non-binary,35,No,PhD,Yes,Yes,4,Associate,neutral,javascript,Nicaragua,Data Scientist
881,Samantha Stanley,Yes,F,49,No,PhD,No,No,7,Associate,satisfied,azure,Gabon,full stack developer
828,Michael Reed,Yes,M,54,Yes,Masters degree,Yes,Yes,7,Senior Associate,neutral,azure,Peru,Data Scientist
54,Jessica Brown,Yes,Non-binary,39,No,Prefer not to say,No,No,7,Associate,very dissatisfied,.net,Turkey,full stack developer
439,Patricia Nixon,Yes,Non-binary,40,Yes,Undergraduate,No,No,6,Senior Manager,very dissatisfied,pm,Guam,full stack developer
343,Melanie Brown,Yes,F,38,Yes,Prefer not to say,No,No,0,Manager,satisfied,python,Faroe Islands,Data Scientist
771,Angela Byrd,Yes,M,27,No,Prefer not to say,No,Yes,7,Manager,dissatisfied,azure,Romania,UI/UX
9,Louis Reed,Yes,Non-binary,59,No,Prefer not to say,Yes,No,6,Manager,dissatisfied,azure,Cocos (Keeling) Islands,UI/UX
160,Mr. Christian Morris,Yes,Non-binary,49,No,Undergraduate,Yes,No,5,Junior,satisfied,azure,Haiti,Pitch
82,Taylor Stewart,Yes,M,55,Yes,PhD,No,Yes,3,Senior Associate,neutral,azure,Saudi Arabia,Data Scientist
255,Melinda Hopkins,Yes,Non-binary,40,No,PhD,Yes,No,1,Senior Associate,dissatisfied,.net,Cote d'Ivoire,Software Development
630,Jennifer Simon MD,Yes,F,42,Yes,PhD,No,Yes,1,Manager,satisfied,.net,Macao,Data Scientist
967,Rachel Murphy,Yes,F,50,Yes,Prefer not to say,Yes,No,3,Manager,satisfied,solutions design,French Polynesia,full stack developer
484,Alexis Ortiz,Yes,F,31,No,Undergraduate,Yes,No,8,Manager,neutral,sql,Tanzania,Software Development
996,Jessica Carlson,Yes,M,50,No,PhD,Yes,No,3,Manager,dissatisfied,azure,Eritrea,UI/UX
101,Dr. Wendy Moore MD,Yes,Non-binary,43,No,PhD,No,No,1,Junior,neutral,python,Croatia,Pitch
997,Andrew Porter,Yes,Non-binary,29,No,PhD,No,Yes,3,Manager,very dissatisfied,pm,Congo,Pitch
679,Matthew Lynch Jr.,Yes,Non-binary,58,Yes,PhD,Yes,No,6,Senior Manager,neutral,.net,Russian Federation,UI/UX
511,William Ramirez,Yes,Non-binary,35,Yes,Undergraduate,No,No,0,Associate,very dissatisfied,sql,Oman,full stack developer
638,Anthony Parker,Yes,Non-binary,48,Yes,PhD,No,No,2,Manager,very dissatisfied,python,Anguilla,UI/UX
743,Cody Perry,Yes,F,56,No,PhD,No,No,3,Junior,neutral,.net,Bhutan,Data Scientist
242,Thomas Crawford,Yes,M,49,Yes,Prefer not to say,Yes,No,8,Associate,neutral,.net,Jamaica,Data Scientist
493,Kenneth Williams,Yes,M,49,Yes,Prefer not to say,No,No,1,Senior Associate,satisfied,sql,Zimbabwe,Pitch
319,Tyler Gonzalez,Yes,Non-binary,39,Yes,Prefer not to say,No,Yes,4,Associate,neutral,azure,Nigeria,Software Development
22,William Weiss,Yes,F,59,Yes,Masters degree,Yes,No,6,Manager,satisfied,.net,Zambia,Pitch
128,Danny Mendoza,Yes,M,36,No,Undergraduate,Yes,Yes,7,Junior,dissatisfied,azure,Lao People's Democratic Republic,Pitch
61,Monique Johnson,Yes,Non-binary,55,No,Prefer not to say,Yes,Yes,9,Senior Associate,satisfied,azure,Netherlands Antilles,Pitch
174,Brittany Woods,Yes,Non-binary,34,No,Prefer not to say,Yes,No,3,Associate,very dissatisfied,solutions design,India,Pitch
715,Sarah Morris,Yes,F,59,Yes,PhD,Yes,Yes,7,Senior Manager,neutral,sql,Timor-Leste,Software Development
606,Keith Compton,Yes,F,42,Yes,Masters degree,No,No,1,Senior Associate,dissatisfied,sql,Zimbabwe,Software Development
101,John Bailey,Yes,F,48,Yes,Masters degree,No,No,1,Senior Manager,very dissatisfied,sql,Mozambique,full stack developer
738,Rhonda Lewis,Yes,M,57,Yes,Undergraduate,No,Yes,9,Manager,neutral,sql,Montenegro,full stack developer
698,Kelly Klein,Yes,F,54,Yes,Undergraduate,No,No,8,Manager,neutral,pm,Finland,Pitch
167,Amy Lee,Yes,F,59,No,Prefer not to say,No,Yes,8,Junior,satisfied,.net,Bouvet Island (Bouvetoya),Pitch
157,Bridget Johnson,Yes,F,25,Yes,Masters degree,No,Yes,2,Senior Manager,satisfied,sql,Mauritius,UI/UX
668,Heather Hamilton,Yes,Non-binary,56,Yes,PhD,Yes,No,1,Associate,very dissatisfied,pm,Tajikistan,UI/UX
511,Joe Preston,Yes,Non-binary,40,No,Prefer not to say,Yes,Yes,0,Associate,very dissatisfied,javascript,Kiribati,Data Scientist
305,Matthew Davis,Yes,Non-binary,27,Yes,Undergraduate,No,No,7,Manager,very dissatisfied,sql,Syrian Arab Republic,Data Scientist
911,Mr. Scott Bradford,Yes,F,41,No,PhD,Yes,Yes,8,Senior Manager,dissatisfied,javascript,Pitcairn Islands,UI/UX
140,Rachel Greene,Yes,M,41,Yes,Prefer not to say,No,Yes,4,Junior,neutral,pm,Antigua and Barbuda,full stack developer
264,Leslie Baker,Yes,Non-binary,41,No,Masters degree,No,No,2,Senior Manager,dissatisfied,.net,Saint Helena,Data Scientist
898,Ashley Galvan,Yes,M,39,Yes,Masters degree,Yes,No,1,Senior Manager,satisfied,.net,Kazakhstan,Pitch
48,Jeremy Carter,Yes,M,43,No,PhD,No,Yes,9,Manager,dissatisfied,solutions design,Slovakia (Slovak Republic),Pitch
245,Alexander Brown,Yes,Non-binary,25,Yes,Masters degree,Yes,No,6,Senior Associate,satisfied,python,Holy See (Vatican City State),Data Scientist
27,Jonathan Garcia,Yes,M,58,Yes,Undergraduate,Yes,Yes,5,Associate,very dissatisfied,.net,Mexico,Data Scientist
332,Susan Thompson,Yes,Non-binary,35,Yes,Undergraduate,No,Yes,2,Manager,dissatisfied,sql,South Georgia and the South Sandwich Islands,Data Scientist
522,Emily Alexander,Yes,Non-binary,31,Yes,Prefer not to say,No,No,5,Senior Manager,dissatisfied,azure,Greece,Pitch
954,Andrew Cooke,Yes,F,39,Yes,Masters degree,No,Yes,6,Associate,dissatisfied,javascript,Italy,Software Development
551,Christopher Parker,Yes,M,25,No,Masters degree,Yes,No,7,Senior Manager,neutral,solutions design,Thailand,UI/UX
994,Ashley Tate,Yes,M,50,No,Prefer not to say,No,No,2,Junior,very dissatisfied,python,Bolivia,UI/UX
838,Deborah Johnson,Yes,F,38,No,Masters degree,Yes,Yes,8,Senior Associate,dissatisfied,python,French Polynesia,full stack developer
398,Kenneth Shepherd,Yes,M,29,Yes,Undergraduate,Yes,No,3,Junior,neutral,javascript,Palestinian Territory,Data Scientist
186,Erik Edwards,Yes,M,30,Yes,Undergraduate,Yes,Yes,2,Manager,very dissatisfied,.net,Slovakia (Slovak Republic),UI/UX
985,Jennifer Nolan,Yes,Non-binary,46,Yes,PhD,No,No,0,Junior,very dissatisfied,.net,Cyprus,Pitch
781,Wyatt Mcpherson,Yes,F,47,Yes,Undergraduate,Yes,Yes,9,Senior Associate,satisfied,pm,Norfolk Island,Software Development
477,Debra Miller,Yes,Non-binary,42,No,Prefer not to say,No,Yes,2,Senior Manager,neutral,.net,Cameroon,Software Development
776,Natalie Conway,Yes,Non-binary,47,No,Undergraduate,No,No,9,Associate,dissatisfied,azure,Burkina Faso,full stack developer
320,Janice Clayton,Yes,M,29,No,Prefer not to say,Yes,Yes,5,Manager,neutral,javascript,Nicaragua,Software Development
274,Raymond Richards,Yes,F,35,No,Prefer not to say,Yes,No,1,Senior Associate,dissatisfied,.net,Pakistan,Pitch
608,Frances Scott,Yes,F,52,Yes,PhD,Yes,Yes,3,Senior Associate,neutral,solutions design,French Guiana,Software Development
897,Jeffrey Cox,Yes,M,50,Yes,Masters degree,Yes,No,0,Manager,very dissatisfied,azure,Bouvet Island (Bouvetoya),UI/UX
597,Randy Bowen,Yes,M,54,No,PhD,Yes,Yes,5,Senior Associate,neutral,.net,Austria,Software Development
205,Jennifer King,Yes,Non-binary,32,No,Prefer not to say,No,No,9,Senior Associate,satisfied,javascript,Guernsey,Software Development
425,Jennifer Kennedy,Yes,M,43,Yes,Masters degree,Yes,No,8,Senior Manager,neutral,azure,Maldives,full stack developer
389,Brittney Montgomery,Yes,Non-binary,38,Yes,Undergraduate,Yes,No,6,Manager,very dissatisfied,azure,Dominican Republic,full stack developer
289,Jeffrey Smith,Yes,Non-binary,52,Yes,Undergraduate,Yes,Yes,5,Associate,satisfied,pm,Argentina,Data Scientist
287,Antonio Hardin,Yes,F,53,No,Masters degree,Yes,Yes,2,Associate,very dissatisfied,solutions design,South Africa,Data Scientist
98,Kimberly Cooper,Yes,Non-binary,50,No,Undergraduate,Yes,Yes,6,Senior Manager,very dissatisfied,solutions design,Turks and Caicos Islands,full stack developer
478,Joel Evans,Yes,Non-binary,54,Yes,Prefer not to say,No,No,3,Associate,dissatisfied,pm,Bahrain,Pitch
172,Richard Campbell,Yes,M,40,No,Prefer not to say,No,Yes,4,Senior Manager,satisfied,azure,Malawi,Software Development
526,Jeffrey Pace,Yes,F,36,No,Undergraduate,No,Yes,1,Senior Manager,dissatisfied,pm,Azerbaijan,Pitch
995,Carolyn Clarke,Yes,M,29,No,Undergraduate,No,No,8,Junior,dissatisfied,azure,Korea,UI/UX
850,Tammy Huffman,Yes,M,48,No,Prefer not to say,No,No,2,Senior Manager,very dissatisfied,sql,Uganda,UI/UX
400,Janice Ashley,Yes,F,39,Yes,PhD,No,Yes,1,Junior,satisfied,.net,Anguilla,Software Development
791,Jill Kim,Yes,F,50,Yes,Prefer not to say,Yes,Yes,9,Associate,dissatisfied,sql,Myanmar,Software Development
847,Emily Diaz,Yes,Non-binary,49,Yes,Undergraduate,Yes,No,2,Senior Manager,very dissatisfied,sql,France,Pitch
651,Christina Gonzalez,Yes,F,42,Yes,Undergraduate,Yes,No,5,Senior Associate,neutral,pm,Faroe Islands,Software Development
759,Leslie Welch,Yes,Non-binary,29,Yes,Masters degree,Yes,Yes,6,Junior,satisfied,sql,Micronesia,Pitch
169,Jon Lucas,Yes,M,56,No,Undergraduate,No,No,9,Associate,very dissatisfied,javascript,American Samoa,Data Scientist
607,Robert Tyler,Yes,Non-binary,59,No,Undergraduate,No,No,4,Senior Associate,very dissatisfied,sql,Mali,Data Scientist
87,Crystal Harris,Yes,M,48,No,Prefer not to say,Yes,No,4,Senior Associate,satisfied,javascript,Sierra Leone,Pitch
682,Margaret Hickman,Yes,Non-binary,41,No,PhD,Yes,No,5,Senior Associate,dissatisfied,azure,Kiribati,Software Development
356,Karen Roberson,Yes,M,47,Yes,Prefer not to say,No,Yes,3,Associate,satisfied,.net,South Georgia and the South Sandwich Islands,UI/UX
609,Nathaniel Underwood,Yes,M,25,Yes,Undergraduate,No,Yes,0,Senior Associate,satisfied,.net,French Guiana,Data Scientist
77,Chase Branch,Yes,F,43,Yes,PhD,Yes,Yes,6,Manager,neutral,sql,Tokelau,UI/UX
669,Julia Smith,Yes,Non-binary,27,Yes,Prefer not to say,No,No,2,Senior Associate,neutral,.net,Norfolk Island,UI/UX
984,Molly Keller,Yes,F,47,No,Undergraduate,Yes,Yes,7,Junior,very dissatisfied,sql,Tunisia,UI/UX
322,Melissa Andrews,Yes,M,59,Yes,Undergraduate,Yes,Yes,3,Senior Manager,neutral,javascript,North Macedonia,Software Development
705,James Miller,Yes,Non-binary,41,No,Prefer not to say,No,No,9,Senior Associate,neutral,pm,Chad,full stack developer
473,Victor Martinez,Yes,M,52,No,Masters degree,No,Yes,8,Senior Associate,satisfied,pm,Chad,Data Scientist
627,Patrick Boyd,Yes,M,58,No,Prefer not to say,No,No,6,Senior Associate,neutral,azure,Libyan Arab Jamahiriya,full stack developer
775,Dr. Amanda Garcia,Yes,M,34,No,Masters degree,No,Yes,4,Senior Associate,dissatisfied,azure,Belarus,Pitch
989,Carly Gilbert,Yes,F,49,No,Prefer not to say,Yes,No,4,Senior Associate,very dissatisfied,.net,Guinea-Bissau,Data Scientist
561,Monica Morton,Yes,F,37,No,PhD,No,Yes,8,Senior Manager,neutral,python,Zimbabwe,Data Scientist
731,Justin Hays,Yes,M,29,Yes,Masters degree,Yes,Yes,1,Associate,very dissatisfied,.net,Jordan,Software Development
862,Mrs. Jaime White,Yes,M,54,No,Masters degree,Yes,Yes,0,Senior Associate,dissatisfied,javascript,Algeria,full stack developer
137,Kathryn Robinson,Yes,Non-binary,31,No,Masters degree,No,No,4,Manager,neutral,azure,Isle of Man,Data Scientist
463,Melvin Bolton,Yes,M,36,No,PhD,Yes,No,6,Associate,very dissatisfied,pm,Argentina,Pitch
84,Monica Shepherd,Yes,Non-binary,39,Yes,Masters degree,No,Yes,7,Manager,neutral,pm,Germany,Software Development
10,Jennifer Reeves,Yes,F,28,No,Undergraduate,No,No,4,Associate,satisfied,solutions design,Taiwan,Software Development
175,Melissa Green,Yes,Non-binary,45,Yes,Prefer not to say,No,Yes,2,Junior,satisfied,sql,Papua New Guinea,UI/UX
490,Heather Rodriguez,Yes,Non-binary,36,No,PhD,No,No,5,Junior,neutral,javascript,Malta,Pitch
703,Samantha Woods,Yes,M,45,Yes,PhD,Yes,No,7,Associate,very dissatisfied,solutions design,Liechtenstein,Data Scientist
683,Brittany Brown,Yes,F,58,Yes,PhD,No,Yes,1,Associate,neutral,pm,Falkland Islands (Malvinas),Software Development
150,Timothy Thomas,Yes,F,41,No,PhD,No,Yes,2,Manager,very dissatisfied,javascript,Yemen,full stack developer
