ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
461,Amanda Martinez,Yes,Non-binary,31,Yes,Masters degree,Yes,Yes,3,Manager,dissatisfied,python,Bangladesh,Data Scientist
424,Nathan Stewart,Yes,M,31,No,Prefer not to say,Yes,No,9,Senior Associate,neutral,solutions design,South Africa,Pitch
7,Evan Jordan,Yes,Non-binary,55,No,Undergraduate,No,Yes,2,Senior Associate,satisfied,pm,Turks and Caicos Islands,UI/UX
274,Cynthia Schultz,Yes,Non-binary,41,Yes,Masters degree,Yes,No,9,Junior,dissatisfied,.net,Iraq,Software Development
398,Erika Walters,Yes,Non-binary,48,No,Undergraduate,No,Yes,7,Manager,very dissatisfied,sql,Monaco,Pitch
281,Michael Rodriguez,Yes,M,36,No,PhD,Yes,Yes,0,Junior,dissatisfied,.net,Denmark,Pitch
437,Jeremiah Velasquez,Yes,F,42,Yes,Undergraduate,Yes,No,0,Senior Manager,dissatisfied,javascript,Montserrat,Software Development
255,Michael Burns,Yes,F,44,Yes,Masters degree,Yes,Yes,5,Associate,neutral,javascript,Grenada,Pitch
495,Diane Phillips,Yes,Non-binary,46,Yes,Masters degree,No,No,7,Senior Manager,very dissatisfied,pm,Peru,Pitch
199,Ryan Hicks,Yes,Non-binary,40,Yes,Prefer not to say,Yes,No,9,Senior Manager,neutral,pm,Niger,UI/UX
89,William Harris,Yes,M,25,No,Undergraduate,Yes,Yes,2,Manager,dissatisfied,azure,Cuba,UI/UX
8,Nicole Adams,Yes,F,28,Yes,Undergraduate,Yes,No,0,Associate,neutral,solutions design,Bouvet Island (Bouvetoya),Pitch
52,Austin Walls,Yes,F,27,Yes,Masters degree,No,Yes,0,Manager,satisfied,sql,Germany,Data Scientist
461,Faith Stanley,Yes,Non-binary,32,No,Prefer not to say,No,No,1,Senior Associate,satisfied,sql,Austria,Data Scientist
451,Zachary Simon,Yes,F,51,No,Masters degree,Yes,No,8,Manager,dissatisfied,javascript,Bulgaria,Pitch
380,Amanda Cantrell,Yes,Non-binary,57,Yes,Masters degree,No,Yes,7,Manager,dissatisfied,javascript,Lebanon,Pitch
223,Amanda Buchanan,Yes,F,29,No,Masters degree,No,Yes,1,Manager,neutral,javascript,Liberia,UI/UX
205,Matthew Baker,Yes,M,26,No,Masters degree,No,No,6,Manager,neutral,pm,Cambodia,full stack developer
303,Charles Baker,Yes,F,26,Yes,Prefer not to say,No,Yes,3,Manager,neutral,pm,Equatorial Guinea,full stack developer
379,Melissa Campbell,Yes,F,34,Yes,PhD,Yes,Yes,5,Manager,neutral,python,Tanzania,Pitch
18,Rhonda Johnson,Yes,M,30,Yes,PhD,Yes,Yes,2,Senior Associate,neutral,.net,Colombia,full stack developer
338,Cassandra Williamson,Yes,Non-binary,31,Yes,Undergraduate,Yes,No,3,Manager,dissatisfied,sql,Pitcairn Islands,Pitch
403,Suzanne Padilla,Yes,F,59,No,Prefer not to say,Yes,No,2,Senior Associate,satisfied,azure,North Macedonia,Data Scientist
423,Nathan Powell,Yes,M,30,Yes,Masters degree,No,No,7,Manager,satisfied,azure,Estonia,Software Development
99,Sarah Peterson,Yes,M,34,Yes,Undergraduate,Yes,No,5,Associate,dissatisfied,javascript,Vanuatu,full stack developer
383,Shawn White,Yes,Non-binary,38,No,PhD,Yes,No,8,Manager,dissatisfied,azure,Reunion,UI/UX
182,Angela Kelly,Yes,Non-binary,33,Yes,Masters degree,No,Yes,2,Manager,dissatisfied,azure,Zimbabwe,Data Scientist
214,Linda Lawson,Yes,F,42,No,Undergraduate,Yes,Yes,6,Junior,satisfied,.net,Jamaica,Pitch
452,Blake Bush,Yes,F,41,Yes,PhD,Yes,No,1,Junior,neutral,.net,Rwanda,Software Development
19,Megan Pennington,Yes,Non-binary,37,No,Prefer not to say,No,Yes,5,Senior Manager,satisfied,javascript,Bosnia and Herzegovina,Pitch
139,Kelly Blackwell,Yes,Non-binary,28,Yes,Undergraduate,Yes,Yes,0,Associate,very dissatisfied,python,Antarctica (the territory South of 60 deg S),full stack developer
238,Amy Alexander,Yes,F,28,No,Masters degree,No,Yes,3,Junior,very dissatisfied,.net,Taiwan,Data Scientist
308,Paula Kaufman,Yes,F,46,Yes,Masters degree,Yes,No,4,Senior Manager,very dissatisfied,pm,Uruguay,Data Scientist
394,Angela Taylor,Yes,M,58,No,Prefer not to say,No,Yes,5,Senior Associate,dissatisfied,.net,Paraguay,Data Scientist
225,Melissa Ochoa,Yes,F,50,No,Prefer not to say,Yes,Yes,3,Senior Associate,dissatisfied,pm,Comoros,Software Development
22,Elizabeth May,Yes,Non-binary,38,Yes,Prefer not to say,No,No,0,Junior,dissatisfied,.net,Italy,Software Development
392,Victoria Barry,Yes,F,29,Yes,PhD,No,Yes,9,Associate,dissatisfied,azure,Belgium,UI/UX
196,Russell Tate,Yes,Non-binary,25,Yes,PhD,No,Yes,4,Senior Manager,neutral,solutions design,Isle of Man,Pitch
14,Julia Finley,Yes,Non-binary,27,Yes,PhD,Yes,No,4,Junior,very dissatisfied,javascript,Mayotte,full stack developer
176,Matthew Simpson,Yes,F,36,Yes,PhD,Yes,No,7,Manager,very dissatisfied,python,Northern Mariana Islands,Software Development
156,Danny Lewis,Yes,F,34,No,Undergraduate,Yes,Yes,7,Junior,dissatisfied,.net,Colombia,full stack developer
13,Bradley Dean,Yes,F,32,Yes,Masters degree,No,No,9,Junior,very dissatisfied,python,Japan,UI/UX
241,Rachel Mckee,Yes,Non-binary,58,No,Prefer not to say,No,Yes,1,Senior Manager,satisfied,.net,Bangladesh,Pitch
245,Sharon Palmer,Yes,F,55,Yes,Prefer not to say,No,Yes,8,Manager,very dissatisfied,.net,Argentina,Data Scientist
136,Denise Norton,Yes,F,38,No,PhD,No,Yes,4,Associate,very dissatisfied,pm,Puerto Rico,Software Development
268,Heather Phillips,Yes,F,51,No,Masters degree,Yes,No,1,Associate,dissatisfied,solutions design,Samoa,Pitch
366,Amber Norton DDS,Yes,F,35,Yes,Masters degree,No,No,1,Associate,very dissatisfied,solutions design,Montenegro,Pitch
369,Holly Andrews,Yes,Non-binary,45,No,Masters degree,No,Yes,3,Senior Manager,neutral,solutions design,Tuvalu,Software Development
128,Mark Austin,Yes,F,49,No,PhD,No,Yes,1,Junior,dissatisfied,azure,Panama,Pitch
204,Sophia Moyer,Yes,F,48,No,Prefer not to say,No,No,8,Junior,satisfied,solutions design,Angola,UI/UX
311,Cory Bradley,Yes,F,50,No,Undergraduate,Yes,Yes,9,Associate,dissatisfied,.net,Austria,Data Scientist
448,Elizabeth Holmes,Yes,M,46,No,Masters degree,Yes,No,0,Associate,dissatisfied,sql,Azerbaijan,full stack developer
257,Lisa Schroeder,Yes,F,28,Yes,PhD,Yes,Yes,7,Manager,neutral,python,France,Software Development
259,Karen Hart,Yes,F,28,No,Masters degree,Yes,Yes,3,Associate,very dissatisfied,azure,Bouvet Island (Bouvetoya),Software Development
98,Karen Parker,Yes,M,38,Yes,PhD,No,No,0,Junior,very dissatisfied,python,Macao,full stack developer
29,Lisa Dominguez,Yes,F,34,Yes,PhD,No,No,1,Manager,very dissatisfied,python,Bouvet Island (Bouvetoya),Software Development
403,Stephen Patton,Yes,M,44,No,Undergraduate,Yes,Yes,3,Associate,neutral,javascript,Singapore,UI/UX
95,Kelsey Thompson,Yes,M,36,Yes,Undergraduate,Yes,Yes,8,Senior Manager,dissatisfied,pm,Iran,full stack developer
75,Elizabeth Owens,Yes,M,59,Yes,Masters degree,No,Yes,4,Manager,very dissatisfied,.net,Burundi,Data Scientist
261,Jorge Jones,Yes,M,33,Yes,PhD,Yes,Yes,5,Senior Manager,very dissatisfied,sql,Romania,full stack developer
393,Brenda Ortiz,Yes,F,49,Yes,Undergraduate,Yes,No,2,Senior Associate,satisfied,azure,Montserrat,full stack developer
500,Rebecca Freeman,Yes,M,27,No,PhD,No,No,7,Junior,very dissatisfied,azure,South Africa,UI/UX
427,Thomas Garcia,Yes,M,48,No,PhD,Yes,No,8,Junior,very dissatisfied,javascript,Tanzania,full stack developer
291,Lance Key,Yes,Non-binary,42,Yes,PhD,Yes,Yes,7,Manager,dissatisfied,solutions design,Central African Republic,UI/UX
268,Cassandra Shields,Yes,F,33,No,PhD,Yes,No,1,Junior,very dissatisfied,solutions design,Jersey,Software Development
343,Yolanda Edwards,Yes,Non-binary,54,No,Undergraduate,Yes,No,7,Senior Manager,satisfied,.net,Denmark,Data Scientist
239,Michele Hernandez,Yes,M,37,Yes,Undergraduate,Yes,No,1,Associate,satisfied,solutions design,Belarus,Data Scientist
158,Gregory Garcia,Yes,M,55,Yes,Masters degree,No,No,5,Senior Manager,dissatisfied,javascript,Cook Islands,Pitch
296,Ricky Richmond,Yes,Non-binary,49,No,Undergraduate,No,Yes,2,Associate,dissatisfied,azure,Jordan,full stack developer
191,Douglas Savage,Yes,F,49,No,Prefer not to say,Yes,Yes,2,Manager,dissatisfied,javascript,Gabon,Pitch
223,Troy Wheeler,Yes,M,58,Yes,Undergraduate,Yes,No,4,Senior Associate,neutral,sql,Sierra Leone,Pitch
292,Elaine Sanford,Yes,M,52,No,Masters degree,Yes,Yes,8,Associate,satisfied,javascript,Ireland,full stack developer
366,Jennifer Romero,Yes,M,26,No,Prefer not to say,Yes,No,8,Senior Associate,satisfied,solutions design,Norfolk Island,UI/UX
230,Carl Taylor,Yes,M,29,Yes,PhD,No,No,1,Associate,very dissatisfied,javascript,Slovenia,Software Development
57,Kelly James,Yes,Non-binary,55,No,Prefer not to say,Yes,Yes,7,Associate,dissatisfied,azure,South Georgia and the South Sandwich Islands,full stack developer
455,Christopher Gray,Yes,M,49,Yes,PhD,No,No,7,Junior,dissatisfied,.net,United Kingdom,Software Development
33,Shannon Herman,Yes,F,33,No,Undergraduate,No,Yes,1,Associate,satisfied,python,New Zealand,Data Scientist
216,Donna Murphy,Yes,M,48,No,PhD,Yes,No,2,Junior,dissatisfied,.net,Gibraltar,Software Development
127,Todd Sanchez,Yes,Non-binary,31,No,Undergraduate,No,No,6,Junior,very dissatisfied,javascript,United States of America,UI/UX
105,Kelsey Benton,Yes,Non-binary,46,Yes,Undergraduate,Yes,Yes,2,Junior,dissatisfied,python,Anguilla,Software Development
357,Mary Russell,Yes,F,55,Yes,Undergraduate,Yes,Yes,8,Manager,satisfied,azure,Christmas Island,Data Scientist
137,Mary Reilly,Yes,F,39,No,Masters degree,No,No,7,Junior,satisfied,pm,Cayman Islands,full stack developer
477,Brenda Smith,Yes,Non-binary,32,Yes,Undergraduate,No,No,0,Associate,neutral,pm,Lesotho,UI/UX
36,Molly Rodriguez,Yes,Non-binary,51,No,PhD,Yes,Yes,7,Senior Manager,dissatisfied,javascript,Saint Martin,Pitch
458,Christopher Hamilton,Yes,F,38,No,Masters degree,No,Yes,1,Senior Associate,dissatisfied,solutions design,Bangladesh,UI/UX
2,Julie Murphy,Yes,Non-binary,57,Yes,Undergraduate,Yes,No,9,Manager,dissatisfied,.net,Puerto Rico,full stack developer
269,Pamela Carlson,Yes,F,57,Yes,Undergraduate,No,Yes,6,Senior Manager,neutral,pm,Saint Pierre and Miquelon,Data Scientist
408,Gregory Allen,Yes,Non-binary,44,No,Masters degree,Yes,No,4,Associate,dissatisfied,pm,Saint Martin,Software Development
313,Renee Bailey,Yes,Non-binary,39,Yes,Prefer not to say,Yes,Yes,5,Senior Manager,dissatisfied,.net,Brazil,full stack developer
18,Rebecca Lynch,Yes,F,55,No,Prefer not to say,Yes,No,2,Senior Associate,very dissatisfied,sql,Philippines,Pitch
417,David Buchanan,Yes,Non-binary,51,No,Undergraduate,No,No,4,Manager,dissatisfied,solutions design,Japan,full stack developer
290,Samantha Padilla DVM,Yes,F,53,Yes,PhD,No,No,6,Senior Manager,dissatisfied,javascript,Angola,Pitch
465,Shannon Bailey,Yes,Non-binary,43,No,Undergraduate,Yes,Yes,5,Junior,dissatisfied,solutions design,Dominican Republic,full stack developer
9,Sandy Moon,Yes,F,28,No,PhD,Yes,No,9,Junior,dissatisfied,solutions design,Tunisia,full stack developer
241,Justin Shaffer,Yes,Non-binary,43,Yes,Masters degree,Yes,Yes,6,Manager,dissatisfied,azure,Cape Verde,full stack developer
432,Rhonda Carter,Yes,F,49,No,Masters degree,Yes,Yes,2,Senior Manager,very dissatisfied,solutions design,Senegal,Data Scientist
24,Daniel Johnson,Yes,M,50,No,Masters degree,Yes,No,9,Senior Manager,very dissatisfied,python,Tanzania,Data Scientist
288,Edward Walls,Yes,F,46,Yes,Undergraduate,No,No,0,Junior,dissatisfied,pm,Bouvet Island (Bouvetoya),Software Development
42,Logan Reyes,Yes,F,58,Yes,Prefer not to say,Yes,Yes,8,Associate,neutral,azure,Romania,full stack developer
359,Eric Jacobson,Yes,M,57,Yes,Prefer not to say,No,Yes,6,Associate,neutral,.net,Haiti,Software Development
46,Tara Brown,Yes,F,53,Yes,Masters degree,Yes,Yes,5,Manager,dissatisfied,javascript,Czech Republic,Software Development
162,Scott Garcia,Yes,Non-binary,55,Yes,Masters degree,No,No,8,Senior Manager,very dissatisfied,sql,Zimbabwe,UI/UX
168,Joseph Copeland,Yes,F,28,No,Undergraduate,Yes,No,2,Manager,dissatisfied,sql,Bouvet Island (Bouvetoya),Pitch
370,Kimberly Wiggins,Yes,Non-binary,42,No,Masters degree,No,No,8,Associate,satisfied,solutions design,Djibouti,UI/UX
154,Hannah Wright,Yes,M,53,Yes,Undergraduate,Yes,No,4,Junior,neutral,solutions design,Egypt,Software Development
14,Michael Schmidt,Yes,F,52,No,PhD,No,No,6,Associate,very dissatisfied,azure,Denmark,Pitch
356,Timothy Thompson,Yes,F,47,No,Prefer not to say,Yes,Yes,9,Manager,dissatisfied,azure,Afghanistan,Software Development
226,Emily Smith,Yes,F,32,No,Prefer not to say,Yes,Yes,3,Senior Manager,neutral,solutions design,Moldova,Pitch
1,Christina Johnson,Yes,Non-binary,51,Yes,PhD,Yes,No,6,Senior Manager,dissatisfied,javascript,Korea,UI/UX
363,Felicia Carroll,Yes,Non-binary,41,No,Undergraduate,Yes,Yes,0,Senior Manager,satisfied,azure,Myanmar,full stack developer
412,Melissa Whitehead,Yes,Non-binary,59,Yes,Undergraduate,Yes,No,4,Manager,dissatisfied,javascript,Monaco,UI/UX
65,Rachel Glover,Yes,Non-binary,46,No,PhD,No,No,5,Senior Manager,dissatisfied,python,Vietnam,full stack developer
147,Trevor Howard,Yes,F,50,No,PhD,No,No,4,Associate,satisfied,python,French Guiana,full stack developer
367,Timothy Meyer,Yes,Non-binary,26,Yes,Masters degree,Yes,No,4,Senior Manager,very dissatisfied,.net,Liechtenstein,UI/UX
329,Karen Gentry,Yes,Non-binary,34,No,Prefer not to say,Yes,Yes,6,Associate,satisfied,pm,Burundi,full stack developer
262,Shane Williams,Yes,M,53,Yes,Undergraduate,Yes,No,0,Junior,satisfied,solutions design,Eritrea,UI/UX
265,Tonya Santos,Yes,F,48,Yes,Masters degree,Yes,Yes,7,Senior Manager,dissatisfied,sql,United States Virgin Islands,Pitch
4,John Leonard,Yes,Non-binary,49,Yes,PhD,Yes,Yes,9,Manager,satisfied,sql,Bulgaria,Data Scientist
494,Susan Jimenez,Yes,M,54,Yes,Undergraduate,Yes,No,3,Senior Manager,dissatisfied,sql,Iran,full stack developer
335,Karen Johnson,Yes,M,58,No,Prefer not to say,Yes,Yes,5,Senior Associate,very dissatisfied,pm,American Samoa,Pitch
414,Megan Campbell,Yes,Non-binary,29,No,PhD,No,No,5,Senior Associate,neutral,python,Slovakia (Slovak Republic),Pitch
216,Mr. David Wright,Yes,F,49,Yes,Masters degree,No,No,6,Manager,satisfied,python,Grenada,UI/UX
12,Steven Robbins,Yes,F,29,Yes,Masters degree,No,No,1,Senior Associate,neutral,azure,Comoros,UI/UX
257,Matthew Gardner,Yes,M,45,No,Prefer not to say,Yes,Yes,0,Manager,very dissatisfied,.net,Papua New Guinea,Data Scientist
115,Donald Chandler,Yes,Non-binary,54,No,Masters degree,Yes,No,3,Associate,dissatisfied,javascript,Saint Martin,Data Scientist
282,Evelyn Joseph,Yes,Non-binary,39,Yes,Prefer not to say,No,No,4,Senior Manager,neutral,pm,Ghana,Data Scientist
146,Timothy Reid,Yes,Non-binary,56,No,Prefer not to say,Yes,Yes,1,Associate,neutral,solutions design,French Southern Territories,full stack developer
492,Carrie Cohen,Yes,M,38,Yes,Masters degree,No,No,0,Senior Manager,neutral,sql,Marshall Islands,full stack developer
425,George Cochran,Yes,F,59,No,Prefer not to say,Yes,Yes,9,Associate,satisfied,solutions design,Costa Rica,UI/UX
108,Patricia Love,Yes,Non-binary,37,Yes,Undergraduate,Yes,No,0,Associate,satisfied,azure,Bosnia and Herzegovina,full stack developer
331,Penny Parsons,Yes,F,48,Yes,Undergraduate,Yes,No,9,Associate,neutral,pm,Botswana,Data Scientist
353,Olivia Johnston,Yes,Non-binary,40,No,Undergraduate,No,Yes,3,Manager,dissatisfied,python,Montserrat,UI/UX
316,David Adams,Yes,Non-binary,55,Yes,Masters degree,Yes,Yes,9,Junior,neutral,pm,Taiwan,Software Development
30,Travis Wallace,Yes,M,30,No,Prefer not to say,Yes,Yes,5,Associate,neutral,python,Malaysia,UI/UX
271,Daniel Carter,Yes,Non-binary,33,Yes,Prefer not to say,Yes,Yes,0,Associate,very dissatisfied,pm,Lebanon,Data Scientist
444,Arthur Pitts,Yes,F,40,Yes,Masters degree,No,Yes,3,Senior Associate,satisfied,sql,Cape Verde,Pitch
312,Tabitha Martin,Yes,F,46,Yes,Undergraduate,No,Yes,8,Manager,neutral,javascript,Fiji,Data Scientist
3,Amanda Davies,Yes,F,46,No,Prefer not to say,No,No,0,Senior Manager,neutral,javascript,Gabon,Pitch
399,Amanda Patterson,Yes,F,35,No,Masters degree,No,Yes,3,Manager,satisfied,pm,Mauritania,Pitch
284,Jessica Rogers,Yes,F,32,Yes,Masters degree,Yes,No,2,Junior,very dissatisfied,python,Belarus,Data Scientist
500,Kathryn Delgado,Yes,M,41,No,Masters degree,No,No,9,Associate,dissatisfied,python,Pakistan,Data Scientist
25,Michael Oliver,Yes,Non-binary,38,No,PhD,No,No,8,Junior,neutral,python,Tajikistan,Data Scientist
495,Adrienne Moore,Yes,Non-binary,49,Yes,Undergraduate,Yes,Yes,1,Associate,very dissatisfied,python,Russian Federation,UI/UX
385,Ryan Hopkins,Yes,Non-binary,45,Yes,PhD,No,No,4,Associate,dissatisfied,sql,India,UI/UX
486,Morgan Murphy,Yes,Non-binary,51,No,Masters degree,No,Yes,9,Manager,neutral,.net,Equatorial Guinea,Software Development
148,James Stephens,Yes,Non-binary,27,Yes,Undergraduate,No,No,5,Junior,satisfied,pm,Singapore,Data Scientist
287,Anna Flores,Yes,F,52,No,Undergraduate,Yes,Yes,6,Senior Manager,dissatisfied,python,Indonesia,Software Development
265,Antonio Martinez,Yes,Non-binary,49,No,Prefer not to say,Yes,Yes,0,Associate,neutral,solutions design,Haiti,full stack developer
205,Matthew Vazquez,Yes,Non-binary,55,No,Prefer not to say,Yes,No,3,Associate,dissatisfied,solutions design,Sao Tome and Principe,Pitch
115,Jacqueline Villa,Yes,M,58,Yes,PhD,No,Yes,3,Senior Manager,satisfied,javascript,Iran,Data Scientist
410,Jesse Kennedy,Yes,Non-binary,31,Yes,Undergraduate,Yes,No,5,Manager,satisfied,pm,India,Pitch
309,Christian Schaefer,Yes,M,57,No,PhD,No,Yes,8,Senior Manager,satisfied,.net,Montenegro,Data Scientist
271,Zachary Williams,Yes,M,37,Yes,Prefer not to say,No,Yes,4,Senior Associate,neutral,sql,Andorra,Software Development
88,Kathleen Davis,Yes,M,38,Yes,PhD,No,Yes,6,Senior Associate,satisfied,.net,Moldova,UI/UX
197,Annette Foster,Yes,F,47,No,Masters degree,Yes,No,9,Senior Manager,very dissatisfied,.net,Dominica,full stack developer
462,Michael Johnson,Yes,F,50,Yes,Prefer not to say,No,No,0,Manager,dissatisfied,pm,South Georgia and the South Sandwich Islands,Software Development
139,Shannon Lopez DVM,Yes,M,36,Yes,Prefer not to say,Yes,Yes,0,Senior Associate,neutral,pm,Cook Islands,UI/UX
337,Michelle Robinson,Yes,Non-binary,31,Yes,Masters degree,Yes,No,8,Senior Manager,satisfied,pm,Chad,Pitch
491,Anthony Parker,Yes,M,42,No,Prefer not to say,Yes,No,5,Associate,dissatisfied,python,Equatorial Guinea,full stack developer
366,Michelle Richardson,Yes,F,49,No,Prefer not to say,Yes,No,5,Manager,satisfied,python,Sao Tome and Principe,UI/UX
56,Charles Boyle,Yes,M,59,No,Prefer not to say,No,No,8,Associate,dissatisfied,azure,Jamaica,Data Scientist
388,Charles Moore,Yes,Non-binary,45,Yes,Masters degree,Yes,No,6,Senior Manager,very dissatisfied,azure,Taiwan,Data Scientist
292,Ryan Todd,Yes,Non-binary,52,No,Prefer not to say,No,No,3,Junior,very dissatisfied,azure,Fiji,Pitch
246,Scott Thomas,Yes,Non-binary,41,No,Masters degree,No,Yes,8,Associate,very dissatisfied,pm,Poland,UI/UX
220,Adam Rogers,Yes,M,54,Yes,Masters degree,No,Yes,9,Senior Associate,dissatisfied,azure,Egypt,full stack developer
293,Shelley King,Yes,F,55,Yes,Masters degree,Yes,No,5,Associate,satisfied,azure,Samoa,UI/UX
224,Zachary Taylor,Yes,M,44,Yes,Undergraduate,Yes,Yes,1,Manager,neutral,sql,Martinique,full stack developer
328,Jeffrey Rice,Yes,M,58,No,Prefer not to say,No,Yes,6,Manager,very dissatisfied,.net,Albania,full stack developer
309,Vincent Drake,Yes,F,35,No,Masters degree,No,Yes,2,Senior Manager,satisfied,.net,Burkina Faso,full stack developer
394,Sandra Steele,Yes,F,38,No,PhD,No,Yes,4,Senior Associate,satisfied,azure,Malta,full stack developer
21,Tanner Smith,Yes,M,40,Yes,PhD,Yes,No,1,Senior Associate,neutral,python,Madagascar,Data Scientist
98,Kari Monroe MD,Yes,F,34,No,PhD,Yes,Yes,8,Manager,satisfied,sql,India,UI/UX
252,Melissa Stevenson,Yes,F,44,Yes,Prefer not to say,No,No,4,Senior Manager,neutral,solutions design,Azerbaijan,Pitch
249,Taylor Russell,Yes,M,35,No,Undergraduate,Yes,Yes,6,Senior Associate,dissatisfied,sql,El Salvador,Pitch
309,Ryan Lutz,Yes,F,56,Yes,Masters degree,No,No,1,Senior Manager,dissatisfied,pm,Lao People's Democratic Republic,full stack developer
437,Margaret Ballard,Yes,F,31,Yes,PhD,Yes,No,9,Associate,neutral,python,Czech Republic,Software Development
315,Denise James,Yes,M,37,No,Prefer not to say,Yes,Yes,2,Senior Associate,neutral,javascript,Lithuania,UI/UX
148,Corey Mendoza MD,Yes,M,34,Yes,Undergraduate,No,No,5,Manager,neutral,javascript,Belgium,Pitch
108,Scott Davidson,Yes,M,27,Yes,Undergraduate,No,Yes,1,Senior Associate,neutral,azure,Czech Republic,Data Scientist
118,Darren Kim,Yes,M,40,No,Masters degree,Yes,Yes,4,Junior,dissatisfied,sql,Somalia,UI/UX
133,Pamela Henderson,Yes,M,45,Yes,Prefer not to say,Yes,Yes,3,Junior,satisfied,solutions design,Ukraine,full stack developer
50,Jeremy Bright,Yes,M,44,No,Masters degree,Yes,No,3,Junior,satisfied,python,South Georgia and the South Sandwich Islands,Pitch
443,Christopher Harvey,Yes,M,27,No,Prefer not to say,Yes,Yes,6,Senior Manager,very dissatisfied,solutions design,Estonia,Data Scientist
284,Tiffany Hunt,Yes,Non-binary,40,No,Prefer not to say,Yes,Yes,9,Junior,satisfied,python,Suriname,full stack developer
491,Samantha Jimenez,Yes,M,58,Yes,PhD,No,Yes,4,Senior Associate,dissatisfied,solutions design,Somalia,UI/UX
279,Jorge Boyd,Yes,F,38,Yes,Undergraduate,Yes,Yes,4,Senior Manager,very dissatisfied,solutions design,Martinique,UI/UX
34,Catherine Berger,Yes,Non-binary,27,Yes,PhD,No,Yes,9,Senior Manager,dissatisfied,python,Bahrain,Data Scientist
458,Amber Russell,Yes,Non-binary,26,Yes,Prefer not to say,Yes,Yes,2,Junior,satisfied,sql,Japan,full stack developer
461,Norman Woods,Yes,Non-binary,55,No,Prefer not to say,Yes,No,3,Junior,neutral,azure,Brunei Darussalam,UI/UX
236,Andrea Clay,Yes,Non-binary,41,No,Prefer not to say,No,Yes,3,Manager,dissatisfied,.net,United States of America,UI/UX
36,Victoria White,Yes,M,42,Yes,PhD,Yes,No,9,Manager,neutral,.net,Micronesia,Pitch
40,Ronald Gutierrez,Yes,Non-binary,41,No,Masters degree,No,Yes,1,Senior Manager,neutral,solutions design,Puerto Rico,UI/UX
381,Danny Koch,Yes,F,27,Yes,Masters degree,Yes,Yes,5,Senior Manager,dissatisfied,javascript,Ethiopia,Software Development
160,Patrick Oliver,Yes,Non-binary,47,No,Prefer not to say,Yes,No,5,Junior,dissatisfied,.net,Congo,full stack developer
347,Donna Rosario,Yes,F,38,No,PhD,No,Yes,2,Junior,neutral,pm,Cape Verde,Data Scientist
429,Peter Wagner,Yes,F,31,No,Prefer not to say,No,No,3,Senior Associate,satisfied,python,Equatorial Guinea,full stack developer
138,Caitlin Williams,Yes,Non-binary,36,Yes,Prefer not to say,No,No,7,Manager,satisfied,python,Heard Island and McDonald Islands,Data Scientist
156,Natalie Davis,Yes,F,51,No,PhD,No,No,1,Senior Manager,satisfied,python,Uruguay,Software Development
277,Sandra Watts MD,Yes,Non-binary,52,Yes,Masters degree,Yes,Yes,3,Senior Associate,neutral,python,Morocco,Data Scientist
471,Mark Ramirez,Yes,M,33,Yes,Masters degree,No,No,0,Senior Manager,dissatisfied,python,Sudan,Software Development
468,David Tucker,Yes,Non-binary,54,Yes,PhD,Yes,Yes,7,Manager,dissatisfied,pm,Jamaica,Data Scientist
496,Robert Ford,Yes,M,39,Yes,Undergraduate,No,No,7,Senior Manager,very dissatisfied,pm,Svalbard & Jan Mayen Islands,full stack developer
370,Miss Emily Thompson DDS,Yes,M,51,No,Masters degree,No,No,6,Junior,very dissatisfied,sql,New Zealand,full stack developer
455,Tiffany Simpson,Yes,F,27,No,Prefer not to say,Yes,No,7,Junior,satisfied,pm,Saint Kitts and Nevis,Pitch
460,Edward Khan,Yes,Non-binary,50,Yes,Undergraduate,No,Yes,1,Manager,satisfied,javascript,Monaco,Pitch
205,William Dorsey,Yes,Non-binary,40,Yes,Prefer not to say,Yes,Yes,0,Senior Manager,neutral,azure,Cayman Islands,full stack developer
220,Andrew Hernandez,Yes,M,55,No,Undergraduate,No,No,2,Associate,neutral,solutions design,Belgium,full stack developer
234,Morgan Zuniga,Yes,M,38,Yes,PhD,Yes,Yes,1,Associate,dissatisfied,python,Argentina,Software Development
183,Virginia Lane,Yes,Non-binary,40,No,PhD,No,No,4,Senior Associate,satisfied,python,Greece,Pitch
60,Angelica Anderson DDS,Yes,F,47,No,PhD,Yes,No,4,Manager,satisfied,python,Albania,Software Development
177,Lisa Watkins,Yes,F,31,No,Prefer not to say,No,Yes,2,Junior,dissatisfied,javascript,Greenland,full stack developer
15,Craig Berg,Yes,M,51,Yes,PhD,No,No,5,Associate,dissatisfied,javascript,Comoros,full stack developer
34,Kristi Wilson,Yes,M,37,Yes,Masters degree,Yes,No,7,Associate,very dissatisfied,pm,Maldives,Software Development
384,Ivan Garrett,Yes,F,32,Yes,Prefer not to say,No,Yes,0,Manager,very dissatisfied,azure,Singapore,Software Development
364,Lorraine Blackwell,Yes,Non-binary,48,Yes,PhD,No,Yes,9,Junior,satisfied,.net,Tanzania,Pitch
347,Benjamin Peters,Yes,M,38,No,Undergraduate,No,No,9,Associate,very dissatisfied,javascript,Netherlands,Data Scientist
273,Brittany Hess,Yes,M,28,Yes,Prefer not to say,No,Yes,7,Senior Associate,dissatisfied,pm,Armenia,UI/UX
