ID,name,Applied,gender,age,background in IT,education,accepted,attended,number of Hackathons,employment,satisfaction,career interests,country,new skill
110,Herbert Gonzalez,Yes,Non-binary,58,Yes,Prefer not to say,No,Yes,8,Manager,satisfied,.net,Morocco,Software Development
112,Samantha Avila,Yes,M,56,No,PhD,No,Yes,8,Junior,dissatisfied,pm,Lesotho,Pitch
84,Jennifer Cruz,Yes,M,27,Yes,Masters degree,Yes,Yes,4,Senior Manager,very dissatisfied,solutions design,Tunisia,Pitch
3,Joseph Massey,Yes,F,28,Yes,Masters degree,No,No,9,Manager,very dissatisfied,pm,Ecuador,full stack developer
55,Dr. Paige Patel,Yes,F,31,No,PhD,Yes,Yes,7,Junior,very dissatisfied,.net,Australia,Data Scientist
24,Grant Simmons,Yes,Non-binary,36,Yes,PhD,Yes,No,4,Senior Manager,satisfied,python,Cocos (Keeling) Islands,full stack developer
128,Michelle Diaz,Yes,F,28,No,Prefer not to say,Yes,No,6,Senior Associate,neutral,pm,Tuvalu,Pitch
92,Kelly Small,Yes,M,37,Yes,Undergraduate,No,Yes,0,Associate,neutral,sql,Guyana,full stack developer
27,Elizabeth Jones,Yes,F,59,No,Prefer not to say,No,Yes,4,Manager,very dissatisfied,javascript,Uruguay,Pitch
6,Yolanda Haley,Yes,F,59,No,Undergraduate,No,Yes,0,Associate,dissatisfied,python,Russian Federation,Data Scientist
129,Kayla Moore,Yes,Non-binary,51,Yes,Prefer not to say,Yes,Yes,0,Junior,neutral,python,Haiti,Data Scientist
101,Richard Clark,Yes,F,44,No,Masters degree,No,No,0,Associate,very dissatisfied,python,Cambodia,full stack developer
19,Jacqueline Braun,Yes,M,34,Yes,Masters degree,No,Yes,3,Senior Manager,satisfied,.net,Antarctica (the territory South of 60 deg S),UI/UX
125,Ronald Alvarado,Yes,M,29,Yes,PhD,No,No,2,Senior Manager,neutral,.net,Heard Island and McDonald Islands,Data Scientist
89,Julie Clarke,Yes,Non-binary,30,No,Masters degree,No,No,7,Senior Manager,dissatisfied,javascript,Spain,UI/UX
50,Timothy Sullivan,Yes,Non-binary,32,Yes,Undergraduate,Yes,Yes,1,Senior Associate,satisfied,solutions design,Benin,Software Development
36,Melissa Larsen,Yes,F,51,Yes,PhD,Yes,Yes,5,Associate,satisfied,solutions design,Falkland Islands (Malvinas),Data Scientist
78,Pamela Smith,Yes,Non-binary,30,Yes,Undergraduate,Yes,Yes,3,Manager,very dissatisfied,python,Kiribati,Pitch
142,Latoya Holt,Yes,F,38,No,PhD,No,Yes,0,Associate,neutral,javascript,Micronesia,UI/UX
112,Aaron Smith,Yes,F,30,No,Undergraduate,No,No,4,Junior,neutral,python,Saint Barthelemy,full stack developer
99,Nathan Wilson,Yes,M,58,Yes,PhD,Yes,Yes,1,Senior Manager,very dissatisfied,sql,Singapore,Data Scientist
21,Jeffery Blair,Yes,Non-binary,54,Yes,PhD,Yes,Yes,1,Senior Associate,dissatisfied,javascript,Korea,Data Scientist
29,Lori Graham,Yes,Non-binary,27,No,Masters degree,Yes,Yes,3,Associate,very dissatisfied,.net,Guadeloupe,Software Development
104,Sandra Potter,Yes,Non-binary,59,Yes,Undergraduate,Yes,Yes,6,Junior,satisfied,sql,Saint Lucia,UI/UX
112,Tommy Smith,Yes,F,58,Yes,Masters degree,No,No,4,Associate,satisfied,.net,Dominican Republic,Pitch
34,Mercedes Cohen,Yes,Non-binary,32,No,Undergraduate,No,Yes,1,Senior Associate,neutral,javascript,Hungary,UI/UX
23,Steven Roman,Yes,Non-binary,58,Yes,Undergraduate,No,No,8,Senior Manager,satisfied,solutions design,Germany,Data Scientist
2,Tara Alvarez,Yes,Non-binary,49,No,Prefer not to say,Yes,Yes,1,Senior Associate,neutral,solutions design,Mayotte,full stack developer
78,Sierra Smith,Yes,M,36,Yes,PhD,Yes,Yes,6,Associate,satisfied,pm,Saint Vincent and the Grenadines,full stack developer
142,Melissa Perez,Yes,M,50,No,PhD,No,Yes,3,Senior Manager,very dissatisfied,pm,Bahrain,Software Development
37,Michael Clay,Yes,F,58,No,Undergraduate,Yes,No,5,Junior,dissatisfied,azure,United States of America,UI/UX
103,Jesse Guerra,Yes,M,25,No,Masters degree,No,Yes,6,Manager,neutral,azure,Niue,Software Development
13,Jamie Marshall,Yes,Non-binary,38,Yes,Masters degree,Yes,No,9,Manager,dissatisfied,sql,Madagascar,Software Development
87,Charles Richard,Yes,F,29,No,Prefer not to say,No,Yes,1,Junior,very dissatisfied,.net,Guinea-Bissau,Software Development
63,Mark Ferguson,Yes,M,33,No,PhD,Yes,Yes,2,Senior Associate,satisfied,.net,Bermuda,Data Scientist
46,Sarah Lee,Yes,F,30,Yes,Undergraduate,Yes,Yes,9,Manager,very dissatisfied,solutions design,Malta,UI/UX
108,Sharon Clark,Yes,M,52,Yes,Prefer not to say,Yes,No,7,Senior Manager,dissatisfied,azure,Israel,Data Scientist
139,Jeffrey Myers,Yes,Non-binary,51,Yes,Prefer not to say,No,Yes,7,Junior,very dissatisfied,solutions design,South Georgia and the South Sandwich Islands,Software Development
28,Karen Greene,Yes,Non-binary,35,Yes,Prefer not to say,No,No,5,Senior Associate,dissatisfied,pm,Australia,Software Development
95,Shelby Wagner,Yes,F,50,No,PhD,Yes,No,1,Senior Associate,neutral,sql,Malawi,Software Development
108,Mark Richardson,Yes,Non-binary,47,No,Prefer not to say,Yes,No,5,Senior Manager,satisfied,pm,Hungary,Software Development
3,Yolanda Jordan,Yes,Non-binary,39,No,Undergraduate,Yes,Yes,9,Manager,satisfied,.net,Guatemala,Software Development
47,Heather Mcdonald MD,Yes,Non-binary,26,Yes,Prefer not to say,Yes,Yes,9,Senior Manager,satisfied,azure,Grenada,Data Scientist
48,Cynthia Watson,Yes,M,26,No,Undergraduate,No,No,6,Senior Associate,neutral,pm,Uganda,Data Scientist
5,Ryan White,Yes,M,25,No,PhD,No,Yes,4,Associate,very dissatisfied,solutions design,Norway,Data Scientist
50,Elizabeth Johnson,Yes,Non-binary,47,Yes,Masters degree,Yes,Yes,2,Associate,dissatisfied,azure,Malaysia,Data Scientist
75,Jason Lopez,Yes,Non-binary,53,No,PhD,Yes,Yes,1,Senior Manager,dissatisfied,.net,Netherlands,Pitch
115,Michael Dyer,Yes,M,46,No,Undergraduate,No,Yes,4,Junior,very dissatisfied,python,Luxembourg,Data Scientist
100,Angela Ochoa,Yes,F,59,Yes,Masters degree,Yes,No,8,Junior,very dissatisfied,solutions design,Cook Islands,Software Development
75,Karen Cook,Yes,F,56,Yes,Masters degree,Yes,Yes,7,Junior,satisfied,azure,Congo,Data Scientist
6,Katrina Kelly,Yes,Non-binary,39,No,Undergraduate,No,No,4,Senior Associate,very dissatisfied,sql,Belarus,full stack developer
108,Melissa Thompson,Yes,Non-binary,58,No,PhD,No,Yes,8,Associate,satisfied,sql,Honduras,Pitch
71,Kristen Glenn,Yes,F,48,No,Prefer not to say,No,Yes,7,Junior,dissatisfied,azure,Uruguay,Pitch
82,Mrs. Erin House,Yes,F,28,Yes,Prefer not to say,No,No,8,Senior Associate,neutral,pm,Cuba,full stack developer
68,Laurie Martin,Yes,Non-binary,48,Yes,PhD,No,No,3,Manager,dissatisfied,solutions design,Canada,Pitch
92,Kathryn Hatfield,Yes,F,58,No,PhD,No,No,5,Senior Associate,neutral,azure,Kyrgyz Republic,Pitch
125,Maria Rojas DDS,Yes,M,57,No,Undergraduate,Yes,Yes,8,Senior Manager,dissatisfied,python,Malta,Data Scientist
88,Donna Shepherd,Yes,Non-binary,27,No,Masters degree,No,No,6,Senior Associate,dissatisfied,.net,Jersey,UI/UX
9,David Davenport,Yes,Non-binary,34,Yes,Undergraduate,No,Yes,8,Manager,dissatisfied,javascript,Bolivia,full stack developer
76,Elizabeth Lewis,Yes,Non-binary,36,No,Masters degree,No,Yes,5,Associate,neutral,javascript,Nauru,Data Scientist
43,Peter Sandoval,Yes,M,36,No,Undergraduate,No,Yes,9,Senior Manager,satisfied,solutions design,Chile,Software Development
129,Kelsey Harper,Yes,M,40,No,Masters degree,No,No,7,Manager,satisfied,python,Chile,full stack developer
129,Suzanne Whitney,Yes,M,51,No,Masters degree,Yes,No,3,Manager,satisfied,python,Grenada,Pitch
138,Logan Espinoza,Yes,F,57,Yes,PhD,Yes,No,4,Junior,very dissatisfied,javascript,Jersey,UI/UX
76,Lori Adams,Yes,Non-binary,32,Yes,Prefer not to say,No,Yes,6,Junior,dissatisfied,python,Tunisia,Pitch
58,Katie Cline,Yes,M,51,Yes,Prefer not to say,Yes,No,1,Junior,dissatisfied,pm,Armenia,full stack developer
63,Erin Shelton,Yes,Non-binary,39,No,Masters degree,Yes,No,4,Associate,dissatisfied,solutions design,Malta,UI/UX
65,Jeffrey Bell,Yes,Non-binary,50,No,Prefer not to say,No,No,0,Senior Associate,satisfied,sql,Ukraine,UI/UX
11,Chelsea Morrison,Yes,F,54,Yes,Undergraduate,No,Yes,0,Junior,dissatisfied,python,Guernsey,Software Development
35,Andrea Stewart,Yes,M,30,No,Undergraduate,Yes,Yes,7,Senior Associate,neutral,javascript,Paraguay,Data Scientist
137,Carl Murray,Yes,M,48,Yes,PhD,No,No,8,Junior,neutral,python,Saint Kitts and Nevis,Data Scientist
141,Justin Kim,Yes,F,29,No,Undergraduate,Yes,No,2,Senior Associate,neutral,azure,Canada,UI/UX
108,Emily Wright,Yes,F,51,No,Masters degree,Yes,Yes,4,Manager,satisfied,solutions design,United Kingdom,Pitch
92,Mrs. Sarah Knox,Yes,Non-binary,34,No,Masters degree,No,Yes,8,Junior,dissatisfied,.net,Burkina Faso,UI/UX
2,Cindy Robinson,Yes,M,37,No,Undergraduate,Yes,Yes,2,Senior Associate,very dissatisfied,azure,Czech Republic,full stack developer
105,Chelsey Burns,Yes,M,28,Yes,Masters degree,No,Yes,2,Manager,very dissatisfied,python,Netherlands Antilles,Software Development
133,Candace Jones,Yes,F,48,Yes,Undergraduate,No,No,6,Senior Manager,very dissatisfied,.net,Algeria,Software Development
31,Jason Stokes,Yes,F,39,No,PhD,Yes,Yes,5,Junior,dissatisfied,sql,Honduras,Software Development
76,Earl Nichols,Yes,M,46,No,Masters degree,Yes,Yes,8,Senior Manager,satisfied,python,Saint Martin,Software Development
70,Julian Martinez,Yes,M,47,Yes,Prefer not to say,Yes,No,8,Senior Associate,satisfied,python,Germany,Pitch
30,Sharon Torres,Yes,F,25,No,Masters degree,Yes,Yes,5,Senior Manager,satisfied,solutions design,Mongolia,UI/UX
102,Mary Bowers,Yes,F,45,Yes,Prefer not to say,Yes,Yes,9,Senior Manager,very dissatisfied,azure,Azerbaijan,UI/UX
96,Richard Thomas,Yes,F,31,No,Prefer not to say,Yes,No,3,Senior Manager,neutral,.net,French Southern Territories,UI/UX
54,Eric Yates,Yes,M,40,No,Undergraduate,Yes,Yes,3,Senior Manager,very dissatisfied,.net,Cuba,UI/UX
26,Justin Duran,Yes,Non-binary,59,Yes,Undergraduate,Yes,Yes,9,Senior Manager,very dissatisfied,python,Anguilla,Software Development
125,Lisa Cole DVM,Yes,Non-binary,32,Yes,PhD,Yes,Yes,8,Junior,dissatisfied,pm,Kyrgyz Republic,Pitch
8,Wendy Taylor,Yes,F,57,No,PhD,No,Yes,8,Senior Manager,dissatisfied,python,Tunisia,Pitch
58,Brandon Le,Yes,Non-binary,49,No,Masters degree,No,Yes,1,Senior Manager,very dissatisfied,azure,Fiji,Software Development
135,Javier Moore,Yes,F,28,Yes,Masters degree,Yes,Yes,0,Senior Associate,very dissatisfied,azure,Belgium,Software Development
65,Jesus Green,Yes,Non-binary,37,Yes,Masters degree,No,Yes,4,Senior Manager,dissatisfied,solutions design,Kiribati,Software Development
43,Christina Reynolds,Yes,Non-binary,26,Yes,Prefer not to say,Yes,Yes,4,Junior,very dissatisfied,azure,Belize,Software Development
120,Debbie Morgan,Yes,F,45,Yes,Masters degree,Yes,Yes,0,Junior,dissatisfied,.net,Western Sahara,full stack developer
122,Tony Jones,Yes,F,47,Yes,Undergraduate,Yes,Yes,2,Senior Associate,neutral,javascript,Poland,Software Development
113,Cynthia Greene,Yes,F,31,No,Undergraduate,No,No,2,Junior,dissatisfied,python,Western Sahara,UI/UX
147,Rachel Campbell,Yes,F,26,No,PhD,No,Yes,0,Manager,very dissatisfied,javascript,Kenya,Software Development
7,Ruben Stone,Yes,F,26,No,Undergraduate,Yes,No,0,Associate,neutral,python,Sudan,UI/UX
80,Tammy Smith,Yes,M,46,No,Prefer not to say,Yes,Yes,8,Manager,dissatisfied,solutions design,El Salvador,Data Scientist
111,Andrew Avery,Yes,Non-binary,32,No,Masters degree,Yes,No,7,Associate,neutral,solutions design,South Africa,Pitch
25,Ian Chen,Yes,Non-binary,54,Yes,Undergraduate,Yes,Yes,1,Manager,satisfied,pm,United States Minor Outlying Islands,full stack developer
150,Richard Johnson,Yes,M,46,Yes,Prefer not to say,No,No,3,Associate,satisfied,.net,Tanzania,UI/UX
106,Adam Thomas,Yes,M,35,No,PhD,Yes,Yes,2,Junior,satisfied,.net,Guam,Data Scientist
137,Lisa Bishop,Yes,M,42,No,PhD,No,No,6,Senior Manager,dissatisfied,python,Uganda,UI/UX
129,Juan Fleming,Yes,M,54,No,Undergraduate,Yes,Yes,3,Associate,neutral,.net,Sweden,Data Scientist
69,Kimberly Castro,Yes,F,38,Yes,Undergraduate,No,No,4,Senior Manager,very dissatisfied,.net,China,Data Scientist
140,James Martin,Yes,M,53,Yes,Masters degree,Yes,Yes,8,Associate,dissatisfied,azure,France,Pitch
108,Gregory Valdez,Yes,Non-binary,34,Yes,PhD,No,No,6,Senior Associate,very dissatisfied,python,Samoa,Software Development
16,Elijah Miller,Yes,M,26,Yes,Undergraduate,Yes,No,8,Manager,neutral,azure,Indonesia,Pitch
69,Daniel Lopez,Yes,M,29,Yes,PhD,Yes,No,6,Senior Associate,satisfied,pm,Dominica,Software Development
119,Margaret Chapman,Yes,F,40,Yes,Masters degree,No,Yes,2,Associate,very dissatisfied,.net,Bolivia,Data Scientist
110,Melinda Medina,Yes,Non-binary,28,Yes,Prefer not to say,Yes,No,0,Manager,neutral,javascript,Burundi,full stack developer
16,Anthony Warren,Yes,F,54,No,PhD,No,Yes,1,Associate,dissatisfied,javascript,Bermuda,full stack developer
132,Betty Osborn,Yes,M,57,Yes,Masters degree,No,Yes,4,Manager,dissatisfied,pm,Jersey,Data Scientist
22,Tiffany Campbell,Yes,M,32,Yes,Undergraduate,Yes,No,7,Senior Associate,dissatisfied,javascript,Italy,full stack developer
105,William Lawrence,Yes,Non-binary,29,Yes,PhD,No,No,6,Senior Associate,satisfied,azure,Palestinian Territory,full stack developer
126,Robin Larsen,Yes,F,40,Yes,Prefer not to say,Yes,No,8,Junior,very dissatisfied,javascript,North Macedonia,Data Scientist
95,Melissa Goodman,Yes,Non-binary,32,Yes,Undergraduate,Yes,Yes,0,Associate,satisfied,solutions design,Gambia,Software Development
71,Jeffery Hanson,Yes,F,40,Yes,Masters degree,No,Yes,3,Senior Manager,very dissatisfied,solutions design,Niue,UI/UX
45,Tammy Williamson,Yes,Non-binary,34,Yes,Prefer not to say,Yes,No,8,Junior,satisfied,pm,Holy See (Vatican City State),UI/UX
14,Heidi Casey,Yes,Non-binary,34,No,Prefer not to say,No,Yes,7,Associate,very dissatisfied,javascript,Turkey,Data Scientist
19,Joseph Whitehead,Yes,M,27,No,Undergraduate,No,No,4,Senior Associate,very dissatisfied,sql,Belarus,full stack developer
53,Walter Washington,Yes,Non-binary,32,No,Undergraduate,Yes,Yes,2,Associate,dissatisfied,azure,Eritrea,UI/UX
12,Richard Roberts,Yes,Non-binary,30,No,PhD,Yes,No,6,Associate,dissatisfied,azure,Armenia,Software Development
128,Tonya Martinez,Yes,F,45,Yes,Masters degree,Yes,Yes,6,Junior,very dissatisfied,azure,Croatia,UI/UX
69,Matthew Palmer,Yes,F,58,No,Masters degree,No,No,0,Associate,very dissatisfied,javascript,Zimbabwe,UI/UX
76,Dylan Williams,Yes,Non-binary,48,No,Prefer not to say,Yes,Yes,4,Junior,satisfied,solutions design,Gambia,Pitch
57,Joseph Haynes,Yes,Non-binary,42,No,Prefer not to say,Yes,Yes,7,Senior Associate,satisfied,.net,Iraq,Pitch
4,Karen Murillo,Yes,F,51,Yes,PhD,Yes,Yes,9,Senior Associate,neutral,solutions design,Kiribati,Software Development
115,Garrett Scott,Yes,Non-binary,55,Yes,Masters degree,No,No,6,Senior Manager,very dissatisfied,azure,Saint Kitts and Nevis,Software Development
36,Anna Lee,Yes,M,34,No,Prefer not to say,No,No,2,Associate,very dissatisfied,azure,Israel,Data Scientist
80,Anthony Fowler,Yes,F,30,Yes,Undergraduate,Yes,Yes,4,Senior Manager,dissatisfied,pm,Saint Lucia,Software Development
73,Melissa Jones,Yes,F,34,Yes,Undergraduate,No,No,5,Junior,satisfied,pm,Russian Federation,Pitch
58,Shane Holmes,Yes,M,29,Yes,Masters degree,No,Yes,6,Manager,dissatisfied,javascript,Madagascar,Pitch
83,Amanda Carrillo,Yes,F,41,No,PhD,Yes,No,1,Senior Manager,neutral,solutions design,Congo,UI/UX
74,Mary Carter,Yes,M,25,Yes,Masters degree,Yes,Yes,4,Manager,very dissatisfied,pm,Slovenia,Data Scientist
95,Mandy Kelly,Yes,F,45,No,PhD,No,Yes,9,Senior Manager,satisfied,javascript,Belize,full stack developer
10,Eric Gordon,Yes,F,43,Yes,PhD,Yes,Yes,0,Senior Associate,neutral,solutions design,Guinea-Bissau,Pitch
125,Victoria Rodriguez,Yes,F,50,Yes,Masters degree,No,No,1,Manager,neutral,azure,Chad,Pitch
51,Valerie Miller,Yes,Non-binary,26,No,PhD,No,No,2,Senior Associate,satisfied,javascript,Poland,Data Scientist
68,Kathy Simon,Yes,Non-binary,48,No,Undergraduate,No,Yes,2,Senior Manager,very dissatisfied,pm,Afghanistan,Pitch
49,Tracey Garcia,Yes,F,26,Yes,Masters degree,Yes,No,9,Senior Associate,satisfied,sql,India,Software Development
85,Robert Snyder,Yes,M,58,Yes,Undergraduate,No,Yes,5,Senior Associate,satisfied,javascript,Japan,full stack developer
127,Tiffany Jimenez,Yes,Non-binary,41,Yes,Undergraduate,Yes,No,6,Associate,neutral,pm,Heard Island and McDonald Islands,UI/UX
147,Alex Smith,Yes,F,59,No,Undergraduate,No,No,7,Manager,dissatisfied,azure,Turkey,Pitch
126,Lisa Mack,Yes,F,25,No,Prefer not to say,No,Yes,6,Junior,satisfied,solutions design,North Macedonia,UI/UX
72,Adam Macias Jr.,Yes,M,27,Yes,PhD,No,Yes,5,Senior Manager,satisfied,python,Aruba,UI/UX
48,Virginia Montoya,Yes,Non-binary,47,Yes,Masters degree,Yes,Yes,5,Senior Manager,neutral,pm,Guatemala,Software Development
92,Wesley Franco,Yes,F,36,No,Masters degree,No,No,4,Senior Associate,dissatisfied,pm,Jordan,Software Development
5,Daniel Rosales,Yes,F,47,Yes,Masters degree,Yes,No,4,Senior Associate,satisfied,python,Samoa,UI/UX
25,Nicole Rodriguez,Yes,F,41,Yes,Undergraduate,No,Yes,2,Junior,satisfied,pm,Uzbekistan,Pitch
91,Nicole Ryan,Yes,M,31,No,Undergraduate,Yes,No,9,Associate,very dissatisfied,azure,Norfolk Island,Data Scientist
75,Amanda Smith,Yes,M,42,No,PhD,Yes,No,7,Junior,dissatisfied,javascript,Faroe Islands,Pitch
9,Brian Hunt,Yes,Non-binary,51,Yes,PhD,Yes,No,9,Junior,satisfied,python,Guinea-Bissau,Pitch
91,Alex Goodman,Yes,Non-binary,56,Yes,Masters degree,No,Yes,3,Associate,dissatisfied,solutions design,Niger,UI/UX
91,Nicholas Choi,Yes,Non-binary,52,Yes,Masters degree,Yes,Yes,2,Senior Manager,neutral,solutions design,Suriname,UI/UX
4,David Holland,Yes,M,55,No,PhD,Yes,No,6,Manager,satisfied,pm,El Salvador,Pitch
47,Victoria Brown,Yes,M,34,No,Prefer not to say,Yes,Yes,1,Manager,very dissatisfied,azure,Kazakhstan,UI/UX
13,Crystal Mcdonald,Yes,M,51,Yes,Undergraduate,Yes,Yes,9,Senior Manager,satisfied,sql,Botswana,Data Scientist
38,Travis Johnson,Yes,Non-binary,29,No,Prefer not to say,No,No,7,Manager,satisfied,azure,Azerbaijan,Pitch
90,Zachary Bartlett,Yes,Non-binary,53,Yes,Prefer not to say,Yes,No,7,Manager,very dissatisfied,pm,Slovakia (Slovak Republic),full stack developer
85,Monica Wise,Yes,M,46,No,Prefer not to say,Yes,Yes,4,Senior Manager,neutral,azure,Cote d'Ivoire,Pitch
137,Jeremiah Haynes,Yes,Non-binary,46,No,PhD,No,Yes,8,Junior,satisfied,python,Uruguay,UI/UX
99,Gabriel Diaz,Yes,Non-binary,50,No,Masters degree,Yes,Yes,0,Senior Associate,neutral,pm,Turkey,Software Development
3,Linda Dunn,Yes,M,59,Yes,Masters degree,No,Yes,7,Junior,dissatisfied,solutions design,Spain,Pitch
147,Arthur Torres,Yes,Non-binary,52,Yes,Undergraduate,Yes,No,1,Associate,very dissatisfied,pm,Vanuatu,full stack developer
147,Brian Garcia,Yes,Non-binary,42,Yes,PhD,No,No,3,Manager,dissatisfied,azure,Pakistan,full stack developer
133,Kimberly Maddox,Yes,Non-binary,47,No,Masters degree,Yes,No,1,Manager,satisfied,python,Uganda,UI/UX
20,Jacqueline Vargas,Yes,M,49,No,PhD,No,Yes,3,Manager,satisfied,solutions design,France,Pitch
27,Christopher Kennedy,Yes,Non-binary,55,No,Undergraduate,No,No,1,Senior Associate,neutral,.net,Iceland,Software Development
121,Latoya Wilcox,Yes,Non-binary,32,No,PhD,Yes,No,8,Senior Manager,satisfied,pm,Martinique,full stack developer
93,Kelly Dennis,Yes,F,28,No,Prefer not to say,No,Yes,3,Senior Associate,dissatisfied,pm,Turkmenistan,UI/UX
141,Brandon Lowe,Yes,M,36,No,PhD,Yes,Yes,1,Associate,satisfied,sql,Burkina Faso,Pitch
28,Kristina Clark,Yes,M,52,Yes,Masters degree,Yes,No,1,Manager,satisfied,.net,Cambodia,UI/UX
64,Deanna Joseph,Yes,M,51,No,PhD,No,No,0,Junior,dissatisfied,.net,Falkland Islands (Malvinas),full stack developer
62,Timothy Hall,Yes,F,40,Yes,PhD,Yes,No,3,Senior Associate,neutral,sql,Bangladesh,Data Scientist
133,Joshua Wagner,Yes,M,37,No,Masters degree,Yes,No,4,Senior Manager,neutral,pm,Guinea-Bissau,UI/UX
37,Ana Compton,Yes,Non-binary,40,Yes,Undergraduate,No,No,7,Manager,dissatisfied,javascript,Kuwait,full stack developer
111,Hannah Gordon,Yes,M,49,No,PhD,Yes,No,2,Senior Associate,satisfied,.net,Greenland,Software Development
19,Margaret Colon,Yes,F,37,No,Masters degree,No,No,0,Senior Manager,satisfied,sql,Equatorial Guinea,Data Scientist
98,Wendy Smith,Yes,F,43,No,Undergraduate,No,Yes,0,Senior Associate,satisfied,azure,Venezuela,Pitch
91,Kathy Walker,Yes,M,29,No,PhD,Yes,Yes,1,Junior,satisfied,sql,United Kingdom,UI/UX
32,Brenda Cruz,Yes,M,32,Yes,Prefer not to say,No,No,2,Junior,dissatisfied,sql,Slovenia,Pitch
7,Lauren Raymond,Yes,Non-binary,33,Yes,Prefer not to say,No,Yes,7,Junior,dissatisfied,.net,Armenia,Pitch
94,Thomas Underwood,Yes,F,41,Yes,PhD,No,Yes,0,Manager,satisfied,solutions design,Guam,Data Scientist
121,Yolanda Johnson,Yes,M,31,Yes,PhD,Yes,Yes,7,Manager,satisfied,python,Iceland,Software Development
105,Mrs. Rebecca Barton,Yes,M,38,No,Prefer not to say,No,No,0,Senior Associate,neutral,azure,Holy See (Vatican City State),Pitch
89,Cassandra Wood,Yes,Non-binary,46,No,Undergraduate,No,No,7,Manager,satisfied,azure,Saudi Arabia,Data Scientist
82,Dean Beasley,Yes,Non-binary,44,Yes,Prefer not to say,No,Yes,9,Junior,neutral,javascript,Korea,UI/UX
110,Steven Carroll,Yes,Non-binary,45,No,Masters degree,No,No,5,Junior,satisfied,pm,China,UI/UX
123,Thomas Meadows,Yes,M,32,No,PhD,No,No,1,Manager,satisfied,.net,Niue,Software Development
46,Jonathan Bauer,Yes,M,32,Yes,Masters degree,No,Yes,9,Senior Associate,satisfied,sql,Romania,full stack developer
78,Casey Williams,Yes,Non-binary,28,Yes,Undergraduate,Yes,No,9,Junior,very dissatisfied,azure,Chile,Software Development
28,Sarah Hampton,Yes,Non-binary,28,Yes,Masters degree,Yes,Yes,6,Junior,dissatisfied,python,Bolivia,UI/UX
44,Emma Shelton,Yes,M,36,No,Prefer not to say,No,Yes,3,Senior Manager,neutral,solutions design,Central African Republic,full stack developer
131,Monique Garcia,Yes,M,38,Yes,Masters degree,Yes,Yes,4,Junior,very dissatisfied,.net,Spain,full stack developer
32,Wendy Bell,Yes,M,37,No,Undergraduate,Yes,No,7,Associate,neutral,python,Malawi,Software Development
4,Kaitlin Phillips,Yes,Non-binary,42,Yes,PhD,Yes,No,9,Senior Associate,dissatisfied,javascript,Cameroon,full stack developer
26,Donna Mckenzie,Yes,M,43,No,Masters degree,Yes,No,6,Senior Manager,very dissatisfied,javascript,Bolivia,UI/UX
47,Kathleen Thomas,Yes,M,46,No,Prefer not to say,No,Yes,3,Senior Associate,dissatisfied,javascript,Equatorial Guinea,Software Development
13,Dylan Shaffer,Yes,Non-binary,35,Yes,PhD,No,No,2,Manager,neutral,javascript,Gibraltar,Software Development
95,Chad Cruz,Yes,F,56,Yes,Prefer not to say,Yes,Yes,7,Manager,satisfied,python,Indonesia,UI/UX
93,Theresa Frank,Yes,M,39,Yes,Undergraduate,No,Yes,1,Senior Associate,dissatisfied,.net,Wallis and Futuna,Software Development
99,Charles Hudson,Yes,F,48,Yes,Undergraduate,No,Yes,7,Manager,very dissatisfied,pm,Turkey,Pitch
139,Amanda Taylor,Yes,Non-binary,56,Yes,Prefer not to say,No,Yes,6,Junior,dissatisfied,python,Monaco,Data Scientist
1,Jamie Copeland,Yes,M,25,Yes,PhD,No,No,1,Junior,dissatisfied,solutions design,Bouvet Island (Bouvetoya),Data Scientist
80,Kimberly French,Yes,Non-binary,58,Yes,Prefer not to say,No,No,6,Junior,satisfied,python,Northern Mariana Islands,Data Scientist
109,Tracy Murphy,Yes,F,40,No,PhD,No,Yes,9,Senior Associate,satisfied,javascript,South Georgia and the South Sandwich Islands,UI/UX
95,Joseph Butler,Yes,F,51,No,PhD,Yes,No,8,Senior Associate,satisfied,python,Bosnia and Herzegovina,full stack developer
70,Oscar Cooper,Yes,Non-binary,39,No,Masters degree,Yes,Yes,1,Associate,satisfied,javascript,Bhutan,Software Development
104,Miguel Lucero,Yes,Non-binary,50,No,Prefer not to say,No,Yes,7,Associate,dissatisfied,.net,Barbados,Software Development
73,Kristine Meyer,Yes,Non-binary,50,Yes,Masters degree,Yes,No,7,Senior Associate,satisfied,azure,Tanzania,UI/UX
77,Christopher Sullivan,Yes,F,29,No,Masters degree,Yes,Yes,1,Manager,neutral,sql,Central African Republic,Software Development
75,Nancy Ruiz,Yes,F,34,Yes,Masters degree,Yes,No,0,Associate,neutral,python,Mexico,Software Development
49,Kayla Williams,Yes,F,46,Yes,Prefer not to say,Yes,Yes,5,Associate,dissatisfied,pm,Mauritius,Pitch
75,Jessica Grant,Yes,M,28,No,Undergraduate,No,No,8,Senior Associate,very dissatisfied,sql,Israel,Data Scientist
99,Mark Jones,Yes,M,58,No,Prefer not to say,Yes,No,7,Junior,satisfied,sql,Korea,full stack developer
104,Sharon Williams,Yes,Non-binary,53,No,Masters degree,Yes,No,8,Senior Associate,dissatisfied,pm,Luxembourg,full stack developer
115,Lisa Stone,Yes,F,32,No,PhD,No,Yes,3,Junior,satisfied,.net,Sierra Leone,Data Scientist
